#band: central wavelength of the passband of the observation in nm
#ph: phase of the observation when folded with ogle period
#mag: observed magnitude
#mag_e: error of mag
#hjd_2450000: heliocentric julian date - 2450000
#ph1: phase when folding on ogle period of fundamental radial mode
#ph2: phase when folding on ogle period of first overtone radial mode
#processing: which processing was done to get the datapoint
band,ph,mag,mag_e,hjd_2450000,processing
810,0.4635951479280741,18.94960981912145,0.03241207847330483,NaN,raw
550,0.4643723219073384,19.48167261904762,0.013038816040343506,NaN,raw
550,0.4643723219073384,19.48167261904762,0.011291945926209501,NaN,raw
550,0.4643723219073384,19.48167261904762,0.010099823475702508,NaN,raw
810,0.4647587083202166,18.94095348837209,0.061871200119346395,NaN,raw
810,0.4649385748920869,18.95660981912145,0.03024794505081084,NaN,raw
810,0.46624487579731433,18.95157622739018,0.03501047277793252,NaN,raw
810,0.4670274916861672,18.985,0.038,6248.74451,raw
810,0.4674848020333948,18.93702325581396,0.06280638744135036,NaN,raw
810,0.4675245306639403,18.941459948320414,0.02519666501282965,NaN,raw
810,0.46825455025021856,18.93338269390602,0.030779298788729238,NaN,raw
810,0.4682545502502186,18.93338269390602,0.030410671134198864,NaN,raw
810,0.46825455025021867,18.933382693906022,0.030054978533905215,NaN,raw
810,0.4688170153472304,18.945237726098192,0.025137756691671512,NaN,raw
550,0.4693183131060626,19.470583333333334,0.06793992444309391,NaN,raw
550,0.4693183131060626,19.470583333333334,0.06504752536073553,NaN,raw
810,0.4701401091258004,18.935935400516794,0.03742449181465129,NaN,raw
810,0.47020071063178515,18.931488372093025,0.06565217585812266,NaN,raw
810,0.4706020093872212,18.976,0.043,7432.6495,raw
810,0.4711386368071544,18.904,0.049,6150.91739,raw
810,0.4713543001874076,18.93395607235142,0.037596598935906535,NaN,raw
810,0.4724786534801615,18.926289405684752,0.03258828776737796,NaN,raw
810,0.47285680946384506,18.926953488372092,0.06492118059556899,NaN,raw
810,0.47321964927868976,18.96,0.041,5545.80388,raw
810,0.47370628014791916,18.924346253229974,0.03238903643996763,NaN,raw
810,0.4739721645237296,18.862,0.054,5631.53756,raw
810,0.47485004777204626,18.913180878552968,0.04462751429498992,NaN,raw
810,0.47568642787468146,18.92313953488372,0.06593849276674399,NaN,raw
810,0.47605749669723796,18.906609819121446,0.03809791365124695,NaN,raw
810,0.477146671320952,18.916,0.03,5940.67701,raw
810,0.47750605653496575,18.90249870801033,0.04034480093596137,NaN,raw
810,0.4785334420432137,18.919534883720928,0.06570509469164885,NaN,raw
810,0.47878327444122143,18.900992248062018,0.039563081599332896,NaN,raw
810,0.48034919844212237,18.895529715762272,0.03329480917876027,NaN,raw
810,0.48049461924892967,18.831,0.048,7338.73758,raw
810,0.4814690497139456,18.916860465116276,0.06565080110320674,NaN,raw
810,0.4819590807075811,18.89752971576227,0.03152238248165617,NaN,raw
810,0.4836045716510007,18.895622739018084,0.030273844299971903,NaN,raw
810,0.48417567534670525,18.867,0.05,5785.93248,raw
810,0.4843517706201457,18.913395348837206,0.06557661442011166,NaN,raw
810,0.4851308098771836,18.89817829457364,0.03305227189048768,NaN,raw
810,0.48661890222592535,18.90300775193798,0.03917182993787044,NaN,raw
810,0.4873129652867985,18.910837209302322,0.06497945837781512,NaN,raw
810,0.4880819937568756,18.910767441860465,0.028620661051906953,NaN,raw
810,0.48833175515552607,18.90892472691928,0.03332057191418339,NaN,raw
810,0.488461104912858,18.88,0.039,7025.68895,raw
550,0.4888698212567609,19.434270833333333,0.038957976825463016,NaN,raw
550,0.4888698212567609,19.434270833333336,0.03373859761089641,NaN,raw
550,0.4888698212567609,19.434270833333336,0.03017671908939055,NaN,raw
810,0.4895465627179324,18.911005167958656,0.02868640655918383,NaN,raw
810,0.4904958463654577,18.905976744186045,0.0708349820666695,NaN,raw
810,0.49088281535659917,18.939,0.03,5956.69021,raw
810,0.49093975452166166,18.91414987080103,0.02450612530109612,NaN,raw
810,0.491926273181889,18.963,0.041,6239.85986,raw
810,0.49233576535494383,18.914105943152453,0.024508001119289007,NaN,raw
550,0.4929137210483532,19.44375,0.07593582817089714,NaN,raw
550,0.4929137210483532,19.44375,NaN,NaN,raw
810,0.4936048370577208,18.916124031007755,0.024949025912784036,NaN,raw
810,0.4936624430274817,18.900837209302324,0.06932632641993758,NaN,raw
810,0.4946501703634567,18.919,0.028,6264.76265,raw
810,0.4948538704805167,18.917459948320413,0.023020292203485528,NaN,raw
810,0.4955353822396999,18.89933443271304,0.025080581988844518,NaN,raw
810,0.49553538223969995,18.89933443271304,0.024780204901755386,NaN,raw
810,0.49553538223969995,18.899334432713037,0.024490367973184518,NaN,raw
810,0.4959014388157538,18.904906976744186,0.04767034157269223,NaN,raw
810,0.4967144015802681,18.895302325581397,0.06850983067578553,NaN,raw
810,0.4969158681196859,18.913,0.046,5581.74208,raw
810,0.4972070278817244,18.89923772609819,0.04611768456761516,NaN,raw
810,0.49843501482762764,18.8913488372093,0.03943566379854693,NaN,raw
810,0.49873461061179114,18.929,0.042,5549.7261,raw
810,0.4997024057180212,18.89202325581395,0.06876235417037466,NaN,raw
810,0.4997464954544328,18.889328165374675,0.03935455014544596,NaN,raw
810,0.4999239613825921,18.793,0.048,7087.59184,raw
550,0.5003335298242746,19.379,0.035,5586.72366,raw
550,0.5003335298242746,19.379,NaN,NaN,raw
810,0.5011633842477844,18.8905503875969,0.040544082266275296,NaN,raw
550,0.502345732064766,19.414357142857146,0.02743547625143147,NaN,raw
810,0.502452717951767,18.88871834625323,0.04067483319899259,NaN,raw
810,0.5026331169503337,18.887976744186044,0.06779151807181058,NaN,raw
810,0.5029781556950184,18.892,0.036,6676.71288,raw
550,0.5031291235684096,19.39608928571429,0.017109593844700295,NaN,raw
550,0.5031291235684096,19.396089285714286,0.015303285961664734,NaN,raw
550,0.5031291235684097,19.39608928571429,0.019756457223925758,NaN,raw
810,0.5040460819103597,18.884330749354003,0.03984959686333149,NaN,raw
810,0.5054657686687278,18.882651162790697,0.06913061609698734,NaN,raw
810,0.5055453029248153,18.877441860465115,0.036369329059913115,NaN,raw
810,0.5071477166869254,18.875147286821708,0.035983788264265425,NaN,raw
810,0.5074021695036208,18.93,0.047,5450.83338,raw
810,0.5083184049161118,18.878813953488375,0.07027099103909679,NaN,raw
810,0.5090341739956287,18.888369509043926,0.020600865985345315,NaN,raw
550,0.5095037025603233,19.412,0.023,5951.71647,raw
550,0.5095037025603233,19.412,NaN,NaN,raw
550,0.5102109600738913,19.421499999999998,0.01096965511460399,NaN,raw
550,0.5102109600738913,19.421499999999998,0.009500000000000952,NaN,raw
550,0.5102109600738913,19.421499999999998,0.008497058314500053,NaN,raw
810,0.5106218185422008,18.886116279069768,0.02172740927223127,NaN,raw
550,0.5109182175874594,19.431,0.019,5971.63843,raw
550,0.5109182175874594,19.431,NaN,NaN,raw
810,0.5112561437470208,18.87351162790698,0.0675261402974973,NaN,raw
810,0.512227599741891,18.867,0.034,5976.61926,raw
810,0.5123886505071407,18.888116279069767,0.023120490000626857,NaN,raw
810,0.5139724351406997,18.88637467700259,0.024151010077907105,NaN,raw
810,0.5141241295770119,18.871372093023258,0.06649454802420658,NaN,raw
810,0.5156448801022605,18.878847545219642,0.018824191996328083,NaN,raw
810,0.5169020771609212,18.912,0.044,5925.75006,raw
810,0.5169219178694834,18.867697674418604,0.06675061436625444,NaN,raw
810,0.5172992574167598,18.87609043927649,0.020566314421034147,NaN,raw
810,0.5188467818211311,18.87432558139535,0.021476640308986848,NaN,raw
810,0.5188796433794778,18.91,0.048,5909.74245,raw
810,0.5197198303707579,18.866976744186044,0.0664162517303497,NaN,raw
810,0.5203165181550319,18.866992248062015,0.03265146508175215,NaN,raw
810,0.5218349152518943,18.86494573643411,0.032918754569085384,NaN,raw
810,0.5224541741576696,18.862255813953492,0.06252660120500919,NaN,raw
550,0.5230215392678019,19.392050595238096,0.02632614280649742,NaN,raw
550,0.5230215392678019,19.392050595238096,0.022799108454083724,NaN,raw
550,0.5230215392678019,19.392050595238096,0.02039214253188854,NaN,raw
810,0.5230863275261325,18.85694573643411,0.028507326395045177,NaN,raw
810,0.5232078007466043,18.854,0.041,5945.67376,raw
810,0.524434233993905,18.847534883720932,0.03717632259383465,NaN,raw
550,0.5247883779256881,19.375999999999998,0.06624701251125728,NaN,raw
550,0.5247883779256881,19.375999999999998,NaN,NaN,raw
810,0.5251838633863626,18.85762790697674,0.06501136283678327,NaN,raw
810,0.5253578300957731,18.853878245354988,0.02477268081507853,NaN,raw
810,0.5253578300957731,18.853878245354988,0.02447599130022071,NaN,raw
810,0.5253578300957732,18.853878245354988,0.02418971254787348,NaN,raw
810,0.525455226746999,18.801,0.038,7416.6607,raw
810,0.5256375462604291,18.839979328165377,0.02887818835443884,NaN,raw
810,0.5268154720082612,18.838028423772613,0.02738061202363425,NaN,raw
810,0.5277897034487724,18.852953488372094,0.06282437860468917,NaN,raw
810,0.5279711919975602,18.836459948320414,0.02619806866459198,NaN,raw
810,0.5281647876290663,18.84,0.06,5846.77972,raw
810,0.5290530760794354,18.783,0.028,5590.64702,raw
810,0.5293249297376059,18.8353669250646,0.02557254016338623,NaN,raw
810,0.5297094537781959,18.842,0.043,7317.76641,raw
810,0.5303211621012451,18.849418604651163,0.059946497001647565,NaN,raw
810,0.5306657439602511,18.831852713178293,0.024271071479490907,NaN,raw
550,0.5315911836323721,19.385202380952382,0.03214152756656333,NaN,raw
810,0.5320521674787272,18.836341085271314,0.021420031263248075,NaN,raw
810,0.53285565406136,18.848139534883718,0.05933784683020758,NaN,raw
810,0.5332019239967027,18.835790697674415,0.02099932716736058,NaN,raw
810,0.5345862359666451,18.835757105943152,0.02099199257284362,NaN,raw
810,0.5353914404070164,18.844162790697673,0.05735973792551448,NaN,raw
810,0.5361653544199024,18.84187855297158,0.007160702445685239,NaN,raw
810,0.537251191390169,18.826,0.048,5523.77076,raw
810,0.5377473761612445,18.844100775193798,0.009814649209329855,NaN,raw
810,0.5379330384132837,18.84139534883721,0.059315997815928355,NaN,raw
810,0.538137512110552,18.848,0.034,6999.73758,raw
810,0.5394756772746907,18.84252971576227,0.009987165762072746,NaN,raw
810,0.540623595358548,18.839697674418606,0.058163372079047725,NaN,raw
810,0.5410049982013683,18.841847545219636,0.009763261225400511,NaN,raw
810,0.5424490124354802,18.84075710594315,0.010017103485431013,NaN,raw
810,0.5432651421587527,18.838093023255816,0.05934877298586724,NaN,raw
810,0.5439476494502742,18.862,0.038,6315.65105,raw
810,0.5439621128656799,18.841155038759688,0.009410353836564894,NaN,raw
550,0.5453290695081705,19.366904761904763,0.012845801692623537,NaN,raw
550,0.5453290695081705,19.366904761904763,0.011124790597789124,NaN,raw
550,0.5453290695081705,19.366904761904763,0.009950315204842802,NaN,raw
810,0.5454701229177736,18.844555555555555,0.013945072289643243,NaN,raw
810,0.5458758721222609,18.83527906976744,0.06079643065235357,NaN,raw
810,0.5466195424014586,18.842,0.038,5591.72049,raw
810,0.5471485938847591,18.827832690155685,0.027163884426493933,NaN,raw
810,0.5471597820455463,18.841971576227387,0.015314429270644268,NaN,raw
810,0.5483875685140235,18.8343488372093,0.06040060064386387,NaN,raw
810,0.5488430113745207,18.840229974160206,0.016454205113997845,NaN,raw
550,0.549835125510981,19.357958333333336,0.05202936597963122,NaN,raw
550,0.549835125510981,19.357958333333336,0.04981432538827433,NaN,raw
550,0.5500548433783479,19.366500000000002,0.06836422066159066,NaN,raw
550,0.5500548433783479,19.366500000000002,NaN,NaN,raw
810,0.5505000609923592,18.838403100775192,0.01759437197984129,NaN,raw
810,0.550869095261966,18.82958139534884,0.06003301970707028,NaN,raw
810,0.5515051288821269,18.872,0.042,5641.52587,raw
810,0.5523591684129905,18.833638242894057,0.016152896047398772,NaN,raw
810,0.5533444442605054,18.824744186046512,0.05734652105662452,NaN,raw
810,0.5541452570877474,18.821273901808787,0.039889359520359845,NaN,raw
810,0.5549291802630765,18.820732327494174,0.026000124412589972,NaN,raw
810,0.5549291802630766,18.820732327494174,0.02568873444410828,NaN,raw
810,0.5549291802630766,18.820732327494174,0.025388271073459336,NaN,raw
810,0.5557726593193196,18.824023255813955,0.056319026799328334,NaN,raw
810,0.555956690878206,18.81805167958656,0.03917066805024748,NaN,raw
810,0.5575995073391936,18.81648062015504,0.03871623339067315,NaN,raw
810,0.5581785887192974,18.8216511627907,0.05460415286881092,NaN,raw
810,0.5589797160633816,18.811971576227393,0.03935756709776798,NaN,raw
810,0.5603708369954433,18.805971576227392,0.03259807305539854,NaN,raw
810,0.5606796162359556,18.81911627906977,0.051968492882627323,NaN,raw
810,0.5617094481472487,18.805333333333337,0.032238830810166194,NaN,raw
810,0.561950670195074,18.724,0.039,7045.63655,raw
810,0.5628074720976182,18.804695090439278,0.031877402653791645,NaN,raw
810,0.5629224465155858,18.813,0.029,5971.65693,raw
550,0.5630949589984604,19.334803571428573,0.040454407654043456,NaN,raw
550,0.5630949589984604,19.334803571428573,0.03503454472345327,NaN,raw
550,0.5630949589984604,19.334803571428573,0.03133584942495923,NaN,raw
810,0.5631729166629115,18.820209302325583,0.05190034321362556,NaN,raw
810,0.5632909737796581,18.789,0.044,5851.77258,raw
810,0.5636387843390129,18.797178294573644,0.035184005996874906,NaN,raw
810,0.5640252172706823,18.818,0.031,5565.75764,raw
810,0.5643939747957774,18.79260981912145,0.03464463762851756,NaN,raw
810,0.5650707503275316,18.802661498708012,0.023619450942660835,NaN,raw
810,0.5653919446267537,18.819,0.046,7467.54577,raw
810,0.5656548748726447,18.818279069767446,0.05069625964478248,NaN,raw
810,0.5656603988918505,18.754,0.035,5480.73629,raw
810,0.5658976629653246,18.80239793281654,0.023502610364567685,NaN,raw
810,0.5669445841079157,18.801188630490955,0.022739193239870316,NaN,raw
810,0.5674763303468353,18.778,0.032,5651.49228,raw
810,0.5680416499808628,18.814465116279067,0.04819867061850273,NaN,raw
810,0.5680490727226682,18.802077519379846,0.022356313634617098,NaN,raw
810,0.5692456406738297,18.80067700258398,0.021616740191875438,NaN,raw
810,0.5694469291071058,18.81274914792093,0.030704846948184,NaN,raw
810,0.5694469291071058,18.812749147920925,0.030610515398226748,NaN,raw
810,0.5702980938261509,18.805010335917316,0.028547025787798816,NaN,raw
810,0.5703646602557223,18.810627906976745,0.05043289896383006,NaN,raw
810,0.5715228840317061,18.80142377260982,0.02869892005178385,NaN,raw
810,0.572595206946231,18.80932558139535,0.048436370106137085,NaN,raw
810,0.5727746413299369,18.806852713178294,0.022574358829918907,NaN,raw
810,0.5732313713124313,18.797,0.042,5903.7142,raw
550,0.5738720875064506,19.324214285714287,0.03550892744890338,NaN,raw
810,0.5740352050987229,18.81840826873385,0.031003369360830164,NaN,raw
810,0.5747943288311352,18.805395348837212,0.04690524365796973,NaN,raw
810,0.5748640229976445,18.858,0.036,6139.92634,raw
810,0.5752435438232288,18.8184677002584,0.030995377375743417,NaN,raw
810,0.5761990175684679,18.809175710594317,0.04360836435525066,NaN,raw
810,0.5762330414455822,18.804792041373865,0.02425685555770835,NaN,raw
810,0.5762330414455822,18.804792041373865,0.0239663438136983,NaN,raw
810,0.5762330414455822,18.80479204137387,0.023686026055730783,NaN,raw
810,0.5766779867226433,18.786,0.03,5872.76602,raw
810,0.5769193961710859,18.806361757105943,0.04440726920854525,NaN,raw
810,0.576926214575927,18.80286046511628,0.04716060775253048,NaN,raw
810,0.5775709522486656,18.80698449612403,0.044298740928040536,NaN,raw
810,0.5780887747611558,18.809051679586567,0.044648026745760655,NaN,raw
550,0.5783980617306952,19.282,0.085,5846.79759,raw
550,0.5783980617306952,19.282,NaN,NaN,raw
810,0.578672971216095,18.808051679586566,0.043500719205088134,NaN,raw
810,0.5788214042659092,18.882,0.073,5312.47581,raw
550,0.5788988835383861,19.298875000000002,0.01948557158515061,NaN,raw
550,0.5788988835383861,19.298875000000002,0.01687500000000064,NaN,raw
550,0.5788988835383861,19.298875000000006,0.015093458848124153,NaN,raw
810,0.5789166985014162,18.815,0.027,6659.66436,raw
810,0.5789639239628741,18.727,0.034,6212.85456,raw
810,0.5790786143697915,18.784,0.04,7302.84288,raw
810,0.5790953760106489,18.802604651162792,0.04720075641791171,NaN,raw
810,0.5791765416860605,18.80973643410853,0.042828342263361276,NaN,raw
550,0.5793997053460771,19.31575,0.09390553764288939,NaN,raw
550,0.5793997053460771,19.31575,NaN,NaN,raw
810,0.5794547314435476,18.824,0.029,6681.72045,raw
810,0.5797690136378362,18.80819638242894,0.0433524943423006,NaN,raw
810,0.5801217910920968,18.849,0.03,6186.88593,raw
810,0.5802622885853158,18.792751937984498,0.038230103751921436,NaN,raw
810,0.5807654413944454,18.79124289405685,0.03750327750435051,NaN,raw
810,0.5812101209523335,18.801162790697674,0.0469776695850872,NaN,raw
810,0.5815200616531796,18.799271317829458,0.028742224475855664,NaN,raw
810,0.5822584621419082,18.789,0.028,6269.77418,raw
810,0.582505371640061,18.800919896640828,0.02817676067181322,NaN,raw
810,0.5832608787932259,18.743,0.032,7364.74318,raw
810,0.5834450737835818,18.80141860465116,0.046906306083378584,NaN,raw
810,0.583731539036942,18.80005684754522,0.028237598471362053,NaN,raw
810,0.5851492014109108,18.79635400516796,0.026856683962640654,NaN,raw
810,0.585755506291482,18.79925581395349,0.04713410100233061,NaN,raw
810,0.5865624046192688,18.795687338501292,0.025422676515683692,NaN,raw
810,0.5879464042517252,18.798837209302327,0.04697057347934945,NaN,raw
810,0.5879925169198685,18.79133591731266,0.0276245865377809,NaN,raw
810,0.5893524106182945,18.791260981912146,0.027632628643240745,NaN,raw
810,0.5901308825825762,18.794837209302326,0.04991560984614244,NaN,raw
810,0.590816431172109,18.79159431524548,0.02698826465894274,NaN,raw
810,0.5917853572478,18.797594564303726,0.025736702637649943,NaN,raw
810,0.5922136928092673,18.790674418604652,0.051616129322156444,NaN,raw
810,0.592262984058228,18.795881136950907,0.031440685277259725,NaN,raw
810,0.5928406199673191,18.843,0.026,6655.75617,raw
810,0.5934834923316118,18.79421188630491,0.03163731359014637,NaN,raw
810,0.594081131657731,18.762,0.026,5527.70412,raw
810,0.5944975054277419,18.78832558139535,0.051522866366134325,NaN,raw
810,0.5945548324723234,18.787007751937985,0.03732348215497923,NaN,raw
810,0.5954698766430462,18.78258139534884,0.03861864939540127,NaN,raw
810,0.5961770094122538,18.79446026186696,0.02440192429502965,NaN,raw
810,0.5961770094122538,18.79446026186696,0.024109675138197055,NaN,raw
810,0.5961770094122538,18.79446026186696,0.023827680932797995,NaN,raw
810,0.5962067183486502,18.781932816537466,0.03851461805260112,NaN,raw
810,0.5964370637775573,18.746,0.037,5980.56236,raw
810,0.5964640497586515,18.84,0.036,6253.77092,raw
810,0.5967400807519372,18.784232558139536,0.05170789624202796,NaN,raw
810,0.5968981403403333,18.78693281653747,0.048942635990425365,NaN,raw
810,0.5975884655181289,18.734,0.036,5826.88296,raw
810,0.5975969959693334,18.792377260981915,0.04854618824259101,NaN,raw
810,0.5983192522301882,18.79189147286822,0.048613628580069644,NaN,raw
810,0.5983662801190803,18.755,0.03,5830.79638,raw
810,0.5988452681597051,18.784837209302324,0.051135641392262156,NaN,raw
810,0.5990634178924665,18.888,0.063,6520.93281,raw
810,0.5990646134918143,18.7962015503876,0.04566656583609415,NaN,raw
810,0.6000486799385193,18.78996124031008,0.042672563485436715,NaN,raw
810,0.6003708323187311,18.811,0.048,5518.81285,raw
550,0.6006919153452508,19.315443452380954,0.03628749966314339,NaN,raw
550,0.6006919153452508,19.315443452380954,0.031425896548101434,NaN,raw
550,0.6006919153452508,19.315443452380958,0.02810817637417232,NaN,raw
810,0.6009978117754357,18.783953488372095,0.05096541940999599,NaN,raw
810,0.6011085369469815,18.793935400516794,0.043724914430317736,NaN,raw
550,0.6013993916349136,19.341,0.02,6602.75391,raw
550,0.6013993916349136,19.341,NaN,NaN,raw
810,0.6021693607495995,18.80571317829457,0.03964876382294893,NaN,raw
810,0.6031453151321922,18.784790697674417,0.0513445680993736,NaN,raw
810,0.6031830600553598,18.80882428940568,0.03611292477406194,NaN,raw
810,0.6043854607315371,18.808656330749354,0.03624171783527836,NaN,raw
810,0.6053206477789963,18.783837209302327,0.051093252854605954,NaN,raw
810,0.6055675652672128,18.799878552971578,0.020973056248341677,NaN,raw
810,0.6062787938280962,18.82,0.044,5291.4969,raw
810,0.6066411949159092,18.79487855297158,0.023232580771975365,NaN,raw
810,0.6071358797416906,18.84,0.044,5439.84091,raw
810,0.6074895738709233,18.783,0.05079745025472224,NaN,raw
810,0.6078423941814485,18.79487596899225,0.023233949023709708,NaN,raw
810,0.6088392526735215,18.785677002583977,0.03886060854155727,NaN,raw
810,0.6096668742453022,18.783325581395353,0.05065180903563595,NaN,raw
810,0.6096720234594994,18.793695090439275,0.04533832085046595,NaN,raw
810,0.6097023587135482,18.809,0.028,6325.63517,raw
810,0.610033499156998,18.766,0.026,5960.64574,raw
810,0.6104679224153062,18.7849173126615,0.047217431295655775,NaN,raw
810,0.6112159872138331,18.77874935400517,0.04251407805801553,NaN,raw
810,0.6118086051652891,18.78393023255814,0.05074182803022983,NaN,raw
810,0.6120370220918024,18.77452713178295,0.043903418324961675,NaN,raw
810,0.6121170415608503,18.702,0.03,6670.70412,raw
810,0.6127338744012311,18.77427390180879,0.04385286990912787,NaN,raw
810,0.6128155848527967,18.856,0.052,5996.5765,raw
810,0.6134418844303582,18.741,0.024,6716.59509,raw
810,0.6136557841909351,18.771080103359175,0.04201587770507933,NaN,raw
810,0.6138684629284313,18.784488372093026,0.05102024439144761,NaN,raw
810,0.6146219696668287,18.773746770025838,0.042412891426701065,NaN,raw
810,0.6148788877726474,18.745,0.029,5576.80368,raw
810,0.615431993550853,18.77308785529716,0.042280767512951865,NaN,raw
810,0.6159385450301607,18.781046511627906,0.050935044297041245,NaN,raw
810,0.6163061721888231,18.779871416266765,0.022085082042098927,NaN,raw
810,0.6163061721888232,18.779871416266765,0.02261732904518684,NaN,raw
810,0.6163061721888232,18.77987141626677,0.022346453057566162,NaN,raw
810,0.6163177310016003,18.781416020671834,0.03286057918240186,NaN,raw
810,0.617363631598781,18.772514211886303,0.017295945640317147,NaN,raw
810,0.617999546820884,18.780255813953488,0.051119883850777384,NaN,raw
810,0.6185856035012323,18.776397932816536,0.012629981008981595,NaN,raw
810,0.6187291684400407,18.79,0.042,5861.75303,raw
810,0.6190988201215077,18.778,0.037,5539.80819,raw
810,0.6198397796006412,18.777454780361758,0.013740708602260848,NaN,raw
810,0.6200886786175752,18.77695348837209,0.04893044309375376,NaN,raw
550,0.6205691727650988,19.264023809523813,0.056053333446605125,NaN,raw
550,0.6211416024548271,19.256500000000003,0.06819824044651088,NaN,raw
550,0.6211416024548271,19.256500000000003,NaN,NaN,raw
810,0.6211513771725029,18.780777777777775,0.006747724724304403,NaN,raw
810,0.6222286902274242,18.77588372093023,0.04858042389507373,NaN,raw
550,0.6224338820264982,19.246505952380954,0.019561869841626403,NaN,raw
550,0.6224338820264983,19.246505952380954,0.02525426537243206,NaN,raw
550,0.6224338820264983,19.246505952380954,0.02187083536643984,NaN,raw
810,0.6225976366063022,18.779803617571062,0.007313252000883888,NaN,raw
810,0.6238263593615265,18.776330749354003,0.012589580461864529,NaN,raw
810,0.6244396315524195,18.775953488372092,0.048510653463402366,NaN,raw
810,0.6251560478231113,18.794,0.046,5889.8588,raw
810,0.6252212051026723,18.77397416020672,0.01166191796013804,NaN,raw
810,0.6265946477203523,18.77730749354005,0.01631545674992282,NaN,raw
810,0.6266832659194036,18.77490697674419,0.04881735344921087,NaN,raw
550,0.6268831504312402,19.209,0.027,5872.78388,raw
550,0.6268831504312402,19.209,NaN,NaN,raw
810,0.6279259145780822,18.766090439276486,0.03751705479214056,NaN,raw
810,0.628954879934353,18.772279069767443,0.04915201181824353,NaN,raw
810,0.6290580516179034,18.749,0.05,5275.49669,raw
810,0.629179225574812,18.755770025839794,0.04624628300507419,NaN,raw
810,0.6302042605602483,18.754837209302323,0.04587143130362544,NaN,raw
810,0.6312827801103531,18.76879069767442,0.04889958522539799,NaN,raw
810,0.6314123268973705,18.751808785529715,0.04381640024549011,NaN,raw
810,0.6314598036806274,18.808,0.033,5898.75455,raw
810,0.6320700803371437,18.676,0.03,6696.68026,raw
810,0.6326934519304834,18.750772609819123,0.043309223680851314,NaN,raw
810,0.6335084891979932,18.683,0.041,6042.47436,raw
810,0.6336649464213456,18.767558139534884,0.04904580091029669,NaN,raw
810,0.633972025237126,18.750144702842377,0.04299829221987901,NaN,raw
810,0.6354950609121643,18.75204651162791,0.04331866526580731,NaN,raw
550,0.6360095353724848,19.22208333333333,0.015107332043792134,NaN,raw
550,0.6360095353724848,19.22208333333333,0.013083333333330671,NaN,raw
550,0.6360095353724848,19.22208333333333,0.01170208908224652,NaN,raw
810,0.6360286448572118,18.76674418604651,0.049748459188035415,NaN,raw
810,0.6366816569220833,18.765571235911445,0.024640120578357502,NaN,raw
810,0.6369995836772215,18.748958656330746,0.04296495386220044,NaN,raw
810,0.6382133912174204,18.765581395348836,0.048492136111676146,NaN,raw
810,0.6385122243176202,18.74411111111111,0.03759671461634578,NaN,raw
810,0.6402203171810634,18.753906976744187,0.027855473307512018,NaN,raw
810,0.6404620396941365,18.766627906976744,0.04889689018050621,NaN,raw
810,0.6418233592504559,18.755351421188628,0.02375410483568391,NaN,raw
810,0.6422102306923447,18.756516000264412,0.025088005585058745,NaN,raw
810,0.6422102306923447,18.756516000264412,0.024787539589418466,NaN,raw
810,0.6422102306923447,18.756516000264416,0.024497616872075773,NaN,raw
810,0.6427653726932476,18.76611627906977,0.04923181767454177,NaN,raw
810,0.6436199257657259,18.75491989664083,0.023538936797998657,NaN,raw
810,0.6448234849958681,18.741,0.039,6581.78068,raw
810,0.6450735694442152,18.76437209302326,0.047861418628515465,NaN,raw
550,0.6451359203137296,19.23516666666666,0.0547883669360133,NaN,raw
550,0.6451359203137296,19.23516666666666,0.052455867694240196,NaN,raw
810,0.6454190483656662,18.75432558139535,0.023269054370398883,NaN,raw
810,0.6470035303114074,18.752594315245478,0.022903692100450044,NaN,raw
810,0.6474429161081325,18.764162790697675,0.04801682752285829,NaN,raw
810,0.6479358678225253,18.696,0.025,7462.59477,raw
810,0.6485761514140576,18.75191989664083,0.02252504198387238,NaN,raw
810,0.6498340450587758,18.76367441860465,0.048218609789282406,NaN,raw
810,0.6499890902250297,18.752906976744185,0.02340247071312374,NaN,raw
810,0.6511902161277323,18.762240310077516,0.03288813044018604,NaN,raw
810,0.6522207482566743,18.76139534883721,0.044364367691974875,NaN,raw
810,0.6524737287290918,18.75,0.031,5512.7838,raw
810,0.6525070566149507,18.761633074935403,0.03289430230436664,NaN,raw
810,0.6536316793899647,18.763059431524546,0.033293605765140934,NaN,raw
810,0.6546156296179867,18.760558139534883,0.04374128611211571,NaN,raw
810,0.6548227792518634,18.77272609819121,0.022156749517601784,NaN,raw
810,0.655481821991998,18.775,0.047,6022.56072,raw
550,0.655561159813999,19.223973214285714,0.008960869492814008,NaN,raw
550,0.655561159813999,19.223973214285714,0.00776034062077391,NaN,raw
550,0.655561159813999,19.223973214285714,0.006941059662641352,NaN,raw
810,0.6556336181201914,18.825,0.059,7132.47051,raw
810,0.6558728092442379,18.773206718346252,0.02198208512817967,NaN,raw
810,0.6566632924094675,18.772801033591733,0.022259258655167456,NaN,raw
550,0.6566808005723033,19.22375,0.08194052721334001,NaN,raw
550,0.6566808005723033,19.22375,NaN,NaN,raw
810,0.65692513382918,18.758906976744186,0.04277338622570963,NaN,raw
810,0.6574518514291543,18.778801033591733,0.022619916940370615,NaN,raw
810,0.657564521083259,18.777,0.029,5914.77215,raw
810,0.6582391117050296,18.778400516795866,0.02301182702528986,NaN,raw
810,0.6586557665796136,18.783,0.037,5596.74071,raw
810,0.6589417153867572,18.783511627906975,0.026936023295960513,NaN,raw
